region,num_household_member,labor_income,business_income,property_income,other_income,income_tax_deduction,living_asset,basic_property_amt,debt,general_property,general_property_deduction,fin_property,fin_property_deduction,car,rec_amt_income,target_mul,target_yn
3,1,0,0,0,323180,0,9595950,77000000,0,0,0,227000,0,0,323180,1,1
3,1,0,0,0,0,0,14983592,77000000,0,22807720,0,17294000,2500000,0,0,1,1
3,1,0,0,0,383180,60000,475000,77000000,0,0,0,185000,0,0,323180,1,1
2,2,0,0,0,403180,403180,3630900,80000000,0,0,0,12283000,0,0,0,2,1
3,3,3886667,0,0,0,276000,4275000,77000000,9897000,32531432,0,21725000,0,0,644000,3,1
1,1,0,0,0,0,0,0,99000000,0,0,0,3507000,0,0,0,1,1
2,1,8909199,0,0,393180,393180,0,80000000,0,186000000,0,8360000,0,0,0,1,1
1,1,6000000,0,5833,484250,0,181000000,99000000,0,92100000,0,23141780,0,0,490083,1,1
3,1,0,0,0,323180,0,2375000,77000000,0,0,0,165000,0,0,323180,1,1
1,1,0,0,35582,0,0,13965000,99000000,0,0,0,36331333,10000000,0,35582,1,1
3,1,240000,0,0,0,240000,9500000,77000000,0,0,0,1173000,0,0,0,1,1
3,2,4000000,0,0,213610,300000,115499999,77000000,77274000,0,0,29951000,1950000,0,913610,2,1
3,1,0,0,0,584790,60000,0,77000000,0,0,0,1190000,0,0,524790,1,1
2,1,2003488,0,0,86580,0,73500000,80000000,0,0,0,9505000,7680000,0,86580,1,1
3,4,0,966667,10416,200000,200000,42750000,77000000,30129000,158904444,0,38812000,0,0,10416,4,1
3,2,11629240,1050000,0,818560,0,271984930,77000000,0,381759494,0,25546000,3000000,0,2711940,0,0
1,2,1101010,0,0,806360,1453818,0,99000000,0,25000000,25000000,13871000,6900000,0,453552,2,1
2,3,2346720,0,0,0,704016,8406550,80000000,0,81936181,0,22025800,0,0,1642704,0,0
2,7,800000,910000,0,0,793000,151000000,80000000,225219000,110316500,0,26332000,9027000,0,917000,6,1
3,1,4673640,0,0,553550,678593,200669400,77000000,0,0,0,16814000,0,0,1670267,0,0
3,1,0,1218333,0,0,213000,7600000,77000000,0,210830000,0,9090000,0,0,497000,1,1
3,1,3840133,0,491667,0,0,21300425,77000000,0,523260909,0,7869000,2460000,0,0,1,1
1,1,200000,0,0,323180,200000,0,99000000,0,95000000,0,17508400,0,0,855806,0,0
3,1,270000,0,38749,444670,221000,0,77000000,0,88120000,0,46503000,0,0,3594211,0,0
3,1,8092690,0,0,323180,0,475000,77000000,0,0,0,616000,0,0,323180,1,1
3,2,0,0,0,578540,40000,7752000,77000000,0,0,0,17878500,0,0,538540,2,1
3,1,0,0,0,0,0,950000,77000000,0,115000000,90651775,163000,0,0,0,1,1
3,1,0,0,0,323180,0,475000,77000000,0,0,0,0,0,0,323180,1,1
3,3,0,0,0,517080,0,47500000,77000000,0,0,0,24537000,0,0,517080,3,1
3,1,0,0,0,343180,20000,0,77000000,0,19002113,0,12286000,0,0,323180,1,1
1,1,620000,0,0,0,0,4750000,99000000,0,0,0,3701000,0,0,0,1,1
3,2,0,0,0,409760,0,0,77000000,0,0,0,67098000,0,0,409760,2,1
3,1,0,0,0,323180,0,2850000,77000000,0,0,0,0,0,0,323180,1,1
3,1,0,0,0,323180,0,9500000,77000000,0,0,0,508000,0,0,323180,1,1
3,1,0,0,0,579030,0,58767000,77000000,0,0,0,12808000,0,0,579030,1,1
1,4,2428517,0,0,600000,1888556,5078700,99000000,1484000,57483734,42500000,5007000,2940000,0,1139961,4,1
3,1,0,0,0,323180,0,475000,77000000,0,0,0,2062000,0,0,323180,1,1
3,1,0,0,0,363180,40000,0,77000000,0,0,0,219000,0,0,323180,1,1
3,1,0,0,0,527060,0,9500000,77000000,0,0,0,21942000,0,0,527060,1,1
2,1,0,0,0,0,0,2850000,80000000,0,0,0,106000,0,0,0,1,1
2,1,0,0,0,0,0,14192050,80000000,0,0,0,1780000,0,0,0,1,1
2,1,17113288,21801239,1975000,589230,90000,0,80000000,0,11966002940,0,11897000,0,0,589230,1,1
1,1,11342778,441667,0,474990,0,0,99000000,0,693499999,0,55131000,40000000,0,1338541,0,0
3,2,0,0,0,1151900,380000,2504200,77000000,0,7549000,7549000,35145000,330000,0,771900,2,1
2,3,3857620,0,0,0,619116,0,80000000,61286000,208000000,0,3677000,0,0,4020478,0,0
1,1,0,0,0,513730,0,0,99000000,0,2850000,0,199000,0,0,513730,1,1
2,1,0,0,0,0,0,0,80000000,0,4750000,0,857000,0,0,0,1,1
3,2,2958333,0,0,0,0,4750000,77000000,16930000,1490771558,0,45548720,0,0,0,2,1
3,1,15063265,0,0,323180,0,23750000,77000000,16000000,0,0,42306000,0,0,323180,1,1
1,3,650000,0,0,200000,395000,1900000,99000000,0,0,0,456000,0,0,455000,3,1
3,5,0,0,0,0,0,2451000,77000000,0,0,0,252000,0,0,0,5,1
1,1,1805575,0,0,403180,403180,2504200,99000000,0,0,0,1447000,0,0,0,1,1
2,2,10674866,0,0,0,180000,33630000,80000000,0,90700000,0,697000,0,0,420000,2,1
3,1,5701990,0,0,323180,0,2983000,77000000,0,121080213,0,0,0,0,323180,1,1
3,1,1350000,0,0,0,545000,9500000,77000000,0,0,0,3485000,0,0,805000,0,0
3,1,2060000,0,0,0,0,4750000,77000000,0,0,0,3891000,0,0,0,1,1
2,1,0,0,0,0,0,0,80000000,0,0,0,3446000,0,0,0,1,1
3,1,500000,0,0,0,150000,13844350,77000000,9001000,2480000,0,130000,0,0,350000,1,1
1,1,15432915,0,0,323180,0,0,99000000,0,866875000,0,3040000,250000,0,323180,1,1
3,1,0,0,0,60000,60000,1862000,77000000,560000,0,0,5051760,0,0,0,1,1
2,3,10620057,3566666,0,142566,155000,0,80000000,1495000,204003299,34172129,4843000,0,0,170899,3,1
1,1,0,0,0,323180,0,0,99000000,0,0,0,6459000,0,0,323180,1,1
1,1,0,0,0,403180,403180,7600000,99000000,0,7600000,0,2410000,640000,0,0,1,1
1,1,0,0,0,323180,0,9500000,99000000,430000,2756000,0,1816000,0,0,323180,1,1
2,1,6866666,150000,0,323180,0,0,80000000,0,432860778,0,567000,0,0,323180,1,1
3,1,3267516,0,0,0,342843,2850000,77000000,0,50500000,0,20648000,7290000,0,799967,0,0
1,1,6300000,0,0,323180,0,11544400,99000000,0,861000000,0,0,0,0,323180,1,1
3,1,0,0,0,136752,60000,0,77000000,0,115045223,0,2689000,0,0,76752,1,1
1,1,0,0,0,403180,403180,950000,99000000,0,0,0,18877000,0,0,0,1,1
3,1,1271140,0,8333,0,381342,9500000,77000000,0,0,0,68355000,0,0,898131,0,0
3,1,0,0,0,0,0,475000,77000000,0,0,0,1108000,0,0,0,1,1
3,1,0,0,0,0,0,0,77000000,0,0,0,7866000,0,0,0,1,1
1,1,25000,0,0,402860,60000,0,99000000,0,0,0,163000,0,0,342860,1,1
3,1,0,0,0,323180,0,4750000,77000000,0,0,0,0,0,0,323180,1,1
3,1,3469260,0,0,868840,370000,3135000,77000000,0,0,0,6726000,0,5310000,5808840,0,0
1,1,0,0,0,240510,0,475000,99000000,0,0,0,4830000,4830000,0,240510,1,1
2,3,5842000,1825000,0,0,897500,3800000,80000000,21223000,792000000,0,52865000,300000,0,1277500,3,1
2,1,6402833,1233333,32416,300000,27000,0,80000000,0,793048821,0,6381000,0,0,332416,1,1
3,2,650000,0,0,22200,195000,0,77000000,151712000,34500000,0,6813000,4400000,0,477200,2,1
1,1,0,0,83000,323180,0,405790500,99000000,0,0,0,5614000,4500000,0,406180,1,1
3,1,0,0,0,0,0,950000,77000000,0,0,0,614690,0,0,0,1,1
3,1,108333,441667,0,116752,148333,164000000,77000000,0,90897000,0,947000,280000,0,76752,1,1
3,1,0,0,0,40000,40000,132999999,77000000,0,0,0,7376000,0,0,0,1,1
2,1,0,0,0,323180,0,61750000,80000000,0,61750000,0,453000,0,0,323180,1,1
3,1,56486,0,0,0,56486,855000,77000000,0,0,0,4019000,0,0,0,1,1
3,2,20924609,0,91332,721760,100000,202000000,77000000,0,366956761,0,328147000,13896360,0,20529079,0,0
3,1,33668981,675000,925000,527290,0,965000000,77000000,0,2434218923,0,25985000,200000,0,602290,1,1
3,1,2699994,0,0,0,0,0,77000000,0,0,0,2982000,0,0,0,1,1
3,1,6642500,0,0,307500,0,1169650000,77000000,0,300769500,0,1363000,0,0,307500,1,1
3,1,0,314720,0,574910,94416,4750000,77000000,34795000,0,0,232000,0,0,795214,0,0
3,1,9902219,0,0,384653,0,0,77000000,0,0,0,333000,0,0,384653,1,1
3,1,8167356,0,0,621570,0,0,77000000,0,244000000,0,488000,0,0,621570,1,1
3,1,2306186,0,0,0,0,1900000,77000000,14919000,67792600,0,194000,0,0,0,1,1
3,1,0,0,0,323180,0,2820550,77000000,0,0,0,3411000,0,0,323180,1,1
3,1,0,0,0,323180,0,4750000,77000000,0,0,0,2316000,0,0,323180,1,1
3,1,0,0,0,432870,0,9500000,77000000,0,0,0,7905000,0,0,432870,1,1
3,1,0,0,0,0,0,0,77000000,0,0,0,0,0,0,0,1,1
3,2,0,0,0,950700,0,0,77000000,0,0,0,21924000,0,220000,1170700,2,1
3,1,21317877,350000,0,0,0,0,77000000,0,597694938,0,506000,0,0,0,1,1
3,1,0,0,231500,471060,0,9500000,77000000,9997000,0,0,0,0,0,702560,1,1
3,1,76500,0,0,323180,76500,0,77000000,0,0,0,2482000,0,0,323180,1,1
2,1,0,2358334,0,363180,40000,515990000,80000000,0,116470364,0,290000,0,0,323180,1,1
3,1,8965416,0,0,323180,0,1805000,77000000,0,4816763,0,1826000,1000000,0,323180,1,1
3,1,0,0,0,323180,0,2375000,77000000,0,0,0,1027000,0,0,323180,1,1
3,1,0,0,0,323180,0,4750000,77000000,0,0,0,2122000,0,0,323180,1,1
3,1,1949274,566667,0,399932,0,0,77000000,0,346231625,0,32281000,0,0,399932,1,1
3,1,0,0,0,399932,0,0,77000000,0,0,0,10828000,0,0,399932,1,1
3,1,0,0,0,323180,0,17436300,77000000,0,0,0,54306000,0,0,323180,1,1
3,1,261000,0,0,323180,218300,19000000,77000000,0,0,0,764000,0,0,365880,1,1
3,2,726300,0,0,363180,257890,40850000,77000000,0,0,0,7791000,0,0,831590,2,1
3,1,0,0,0,0,0,950000,77000000,0,0,0,2184000,0,0,0,1,1
3,2,650000,0,0,323180,195000,54468250,77000000,51600000,0,0,37659000,2560000,0,778180,2,1
3,1,0,0,0,323180,0,2850000,77000000,0,0,0,0,0,0,323180,1,1
3,1,0,0,0,446020,0,1861050,77000000,0,0,0,4250316,4031316,0,446020,1,1
2,2,6696669,5088981,0,849960,0,287000000,80000000,0,87200000,0,11966000,10000000,0,0,2,1
1,1,1100000,0,0,0,330000,1900000,99000000,0,0,0,10518750,0,0,770000,0,0
2,3,7900407,1691667,0,400000,1170396,33832350,80000000,17850000,0,0,7448667,4290000,0,1260428,3,1
1,1,0,0,0,0,0,0,99000000,0,0,0,155000,0,0,0,1,1
3,2,0,0,0,948560,60000,0,77000000,33000000,96369334,0,13815000,2590000,0,888560,2,1
1,1,719420,0,0,0,215826,0,99000000,0,0,0,17347000,1350000,0,503594,1,1
3,4,3424180,0,0,0,1109064,19000000,77000000,0,2730000,0,6468000,2890000,0,2315116,0,0
2,1,6280872,5775000,0,976680,0,4750000,80000000,0,94000000,0,396000,0,0,976680,0,0
2,3,719420,0,0,200000,415826,4275000,80000000,0,0,0,894000,0,0,503594,3,1
1,2,0,0,0,323180,0,0,99000000,10000000,107336533,81500000,2463000,0,0,323180,2,1
2,1,0,0,0,323180,0,52250000,80000000,0,0,0,4515000,0,0,323180,1,1
3,1,1100000,0,0,0,330000,0,77000000,0,0,0,105000,0,0,770000,0,0
3,1,0,0,0,0,0,4512500,77000000,0,0,0,4578000,0,0,0,1,1
3,1,12302593,0,0,323180,0,2850000,77000000,0,0,0,1230000,0,0,0,1,1
3,3,1370000,0,0,400000,857237,0,77000000,4803000,47500000,0,33455000,0,0,912763,3,1
3,1,0,0,0,383180,60000,0,77000000,0,0,0,1875110,0,0,323180,1,1
1,1,0,0,0,0,0,0,99000000,0,0,0,0,0,0,0,1,1
3,2,0,216667,0,920260,403180,4580900,77000000,0,0,0,1957000,0,0,517080,2,1
1,1,16897820,0,0,323180,0,0,99000000,16000000,1411093592,0,1486000,0,0,323180,1,1
1,1,0,0,0,323180,0,0,99000000,0,0,0,172000,0,0,323180,1,1
3,1,0,0,1266667,753330,0,0,77000000,634320000,210675000,0,10363000,0,3448500,5468497,0,0
1,1,0,0,309000,61323,0,33250000,99000000,0,0,0,14743000,0,0,370323,1,1
1,1,0,0,0,0,0,0,99000000,2399000,1900000,0,1276220,0,0,0,1,1
3,1,1173360,0,0,0,352008,0,77000000,0,0,0,0,0,0,821352,0,0
3,3,200000,0,29166,1088230,463180,0,77000000,0,69300000,0,36378000,0,0,2336459,0,0
3,1,1173360,0,0,655660,352008,4750000,77000000,0,0,0,991000,800000,0,1477012,0,0
3,1,7865391,2475000,0,323180,0,0,77000000,0,24400000,0,4095000,0,0,323180,1,1
2,1,1074476,0,0,320000,818388,9500000,80000000,33000000,0,0,47673333,8980263,0,576088,1,1
3,3,0,0,0,0,0,0,77000000,107100000,313731428,131701131,25339000,3555000,0,921115,3,1
3,1,4781887,175000,0,323180,0,2137500,77000000,0,120854667,0,248000,0,0,323180,1,1
3,1,1173360,0,0,0,352008,3800000,77000000,2360000,16117000,0,16544000,800000,0,821352,0,0
1,1,0,0,0,0,0,475000,99000000,0,0,0,0,0,0,0,1,1
3,2,0,0,0,692690,0,4750000,77000000,2818000,220000,0,4150000,0,0,692690,2,1
3,1,7739671,0,71249,307500,0,85500000,77000000,0,1316805053,0,9560000,2600000,0,589845,1,1
3,1,0,0,0,60000,60000,0,77000000,0,0,0,265000,0,0,0,1,1
3,1,11549053,0,0,0,0,12559950,77000000,0,287000000,0,660000,0,0,0,1,1
1,2,600000,0,0,0,180000,0,99000000,2792000,0,0,7046520,1280000,0,420000,2,1
3,3,1269360,0,0,0,429505,0,77000000,0,0,0,39056760,1000000,0,839855,3,1
2,1,0,0,0,323180,0,19665000,80000000,0,55800000,0,5443100,0,0,323180,1,1
2,1,1089662,0,0,323180,326899,1900000,80000000,0,0,0,2324000,0,0,1085943,0,0
3,1,7436992,2325000,780000,433180,60000,0,77000000,0,709767056,0,584000,0,0,373180,1,1
2,1,0,0,0,323180,0,4275000,80000000,0,8388563,0,485000,0,0,323180,1,1
3,1,2008333,0,0,452410,0,9500000,77000000,0,0,0,1456000,0,0,452410,1,1
2,1,4309956,9235398,0,323180,0,0,80000000,0,574764583,0,0,0,0,323180,1,1
3,2,26308,0,0,200000,200000,9500000,77000000,903000,10000000,0,4080000,0,0,0,2,1
2,1,0,0,0,0,0,0,80000000,0,0,0,18112330,0,0,0,1,1
3,2,1414330,0,0,286110,569959,1425000,77000000,7290000,0,0,33047000,0,0,1130481,2,1
3,1,4110580,0,0,323180,0,3472250,77000000,0,0,0,114000,0,0,323180,1,1
1,1,7085833,0,0,323180,0,0,99000000,0,0,0,1923000,0,0,323180,1,1
1,1,0,0,0,726360,403180,2504200,99000000,0,0,0,778000,0,0,323180,1,1
1,1,0,0,0,0,0,475000,99000000,0,0,0,380000,380000,0,0,1,1
3,1,0,0,0,79680,60000,0,77000000,0,0,0,543000,0,0,19680,1,1
3,1,29552187,0,0,323180,0,0,77000000,0,810552887,0,764000,0,0,323180,1,1
3,1,7414440,0,0,687500,380000,0,77000000,0,144429768,0,0,0,0,307500,1,1
2,1,4620826,0,0,625830,738000,0,80000000,13788000,62480,0,1678000,0,0,1747830,0,0
3,1,0,33333,0,726360,403180,102375000,77000000,0,0,0,791000,260000,0,323180,1,1
2,1,0,0,0,323180,0,950000,80000000,0,0,0,112000,0,0,323180,1,1
3,1,0,0,0,710430,0,0,77000000,0,0,0,0,0,0,710430,1,1
3,3,0,0,0,300000,200000,5363700,77000000,12051000,0,0,33014000,320000,0,100000,3,1
3,1,6146292,0,0,0,0,837000000,77000000,0,0,0,5174000,0,0,0,1,1
3,2,7322365,2050000,125000,1434410,153332,0,77000000,0,3088909058,0,13591000,0,0,1606076,0,0
1,1,0,0,0,518090,0,2850000,99000000,0,0,0,162000,0,0,518090,1,1
3,1,21368467,39851377,0,428630,0,0,77000000,0,6254039850,0,253000,0,0,428630,1,1
2,1,0,0,0,580740,0,2375000,80000000,0,0,0,29386000,0,0,580740,1,1
3,1,4671207,50000,0,427840,30000,3211950,77000000,0,7710967,0,189000,0,0,397840,1,1
3,1,0,0,0,323180,0,2820550,77000000,0,0,0,198000,0,0,323180,1,1
1,2,4289500,8333,0,60000,60000,12867500,99000000,4395000,111029400,0,9258000,1225000,0,0,2,1
3,2,0,2108333,0,0,0,9500000,77000000,0,14250000,0,1670000,0,0,0,2,1
3,1,0,0,0,0,0,2593500,77000000,0,0,0,42522000,0,0,0,1,1
3,1,4284678,3914166,0,40000,40000,3022900,77000000,0,29800000,0,567000,0,0,0,1,1
2,2,26412584,1266667,425000,667510,353770,0,80000000,0,1148388851,0,7763000,0,0,1026308,2,1
3,1,0,0,0,0,0,3500000,77000000,0,7000000,0,219000,0,0,0,1,1
3,2,0,0,0,120000,120000,43700000,77000000,0,91934027,0,349000,0,0,0,2,1
3,1,0,0,0,342860,0,0,77000000,0,0,0,393000,0,0,342860,1,1
1,2,719420,0,0,286580,440868,0,99000000,6879000,0,0,3254000,2070000,0,565132,2,1
3,1,1157650,0,0,0,397477,4781350,77000000,5000000,0,0,4830000,1390000,0,760173,0,0
3,2,0,0,0,806360,806360,0,77000000,0,2070057,2070057,0,0,0,0,2,1
1,1,0,0,0,19680,0,0,99000000,0,0,0,826000,0,0,19680,1,1
3,2,0,0,0,0,0,146000000,77000000,145800000,7900000,0,13518000,400000,0,0,2,1
3,1,0,0,0,323180,0,17789700,77000000,14300000,0,0,7590660,5061650,0,323180,1,1
1,1,4990000,0,0,0,192000,20102000,99000000,0,0,0,6783670,2230000,0,448000,1,1
3,1,0,0,0,60000,60000,3630900,77000000,0,0,0,34810000,5000000,0,0,1,1
2,5,2594471,0,0,0,778341,4275000,80000000,0,219999997,0,1594000,0,0,1816130,5,1
1,1,5364998,0,0,0,0,19785311,99000000,2849000,106894837,20000000,2293000,0,0,0,1,1
1,1,0,0,0,323180,0,0,99000000,0,0,0,563000,420000,0,323180,1,1
3,1,1173360,0,0,60000,552008,4750000,77000000,0,20000000,5241748,3516000,1720000,0,681352,1,1
2,1,0,0,0,323180,0,3800000,80000000,0,45360225,0,578000,0,0,323180,1,1
3,2,458333,0,0,0,417500,140850000,77000000,106000000,60100000,0,10644000,0,0,40833,2,1
1,1,0,0,0,380000,380000,2504200,99000000,0,0,0,12866000,620000,0,0,1,1
3,2,0,0,0,383180,60000,950000,77000000,0,0,0,58086520,0,0,323180,2,1
2,4,2543840,1000000,0,600000,900000,3325000,80000000,29708000,814630000,0,4690770,0,0,700000,4,1
3,1,0,0,0,40000,40000,0,77000000,0,0,0,0,0,0,0,1,1
3,3,1350000,0,0,0,446542,0,77000000,0,0,0,1052000,0,0,903458,3,1
3,1,5630174,0,0,383180,60000,0,77000000,0,442702874,0,503000,0,0,323180,1,1
3,2,1038920,0,0,40000,393863,23750000,77000000,0,0,0,21508000,0,0,685057,2,1
3,1,391667,0,0,323180,0,61750000,77000000,0,516309386,0,35581000,19074574,0,323180,1,1
2,1,306000,0,0,76752,0,0,80000000,0,220000000,0,6655000,0,0,76752,1,1
3,1,0,0,0,0,0,0,77000000,0,562869098,42907949,410000,0,0,14039270,0,0
3,1,0,0,0,0,0,70400000,77000000,0,0,0,15501000,0,0,0,1,1
3,1,0,0,0,323180,0,0,77000000,1100000,0,0,10495000,0,582120,905300,0,0
3,1,0,0,0,363180,40000,31350000,77000000,0,0,0,5013000,2280000,0,323180,1,1
3,1,0,0,0,323180,0,2375000,77000000,0,0,0,1482000,0,0,323180,1,1
3,1,0,0,0,507980,0,17518000,77000000,0,0,0,931000,0,0,507980,1,1
1,1,5358327,0,0,323180,0,2974450,99000000,0,0,0,12817000,320000,0,323180,1,1
2,1,0,0,666,323180,0,0,80000000,0,80600000,0,13609000,0,0,887789,0,0
3,1,1403648,0,72000,469932,393180,0,77000000,0,454985786,0,5801000,4500000,0,148752,1,1
2,1,2855000,0,0,323180,0,475000,80000000,0,475000,0,191000,0,0,323180,1,1
3,1,0,0,0,40000,40000,2042500,77000000,0,0,0,1877000,0,0,0,1,1
1,1,26552230,1583333,0,381643,0,1164900000,99000000,1547000,512000000,0,191000,0,0,381643,1,1
1,1,2546255,0,0,580560,0,38000000,99000000,15770000,0,0,10478000,5020000,0,580560,1,1
3,2,10158334,0,0,680930,0,19000000,77000000,0,44493443,0,6032000,0,0,680930,2,1
3,2,0,0,0,347500,40000,20900000,77000000,5000000,1505691,0,40175775,18592775,0,307500,2,1
3,1,7708806,0,0,307500,0,13794000,77000000,0,494625909,0,8150000,800000,0,307500,1,1
3,4,1432900,233333,0,0,70000,0,77000000,276417000,496678579,0,59574000,0,0,536810,4,1
3,2,0,0,14750,295596,200000,0,77000000,0,19000000,0,11867000,5000000,0,110346,2,1
3,1,0,241667,0,0,0,2156500,77000000,0,91410,0,3326550,0,0,0,1,1
1,2,0,0,0,323180,0,0,99000000,21290000,17523440,0,1875000,0,0,323180,2,1
3,2,1499940,0,0,200000,699459,5035000,77000000,1333000,0,0,1252000,460000,0,1000481,2,1
3,1,6475220,0,0,323180,37500,4750000,77000000,0,147430000,0,389000,0,0,410680,1,1
3,1,4363689,0,44500,841680,0,0,77000000,0,40421333,0,7622000,0,0,886180,0,0
1,1,14054032,8328887,0,323180,0,0,99000000,0,2011769953,0,493000,0,0,323180,1,1
2,2,0,0,0,463180,463180,127700000,80000000,30000000,0,0,7680000,2000000,0,0,2,1
3,1,0,0,0,0,0,0,77000000,0,0,0,0,0,0,0,1,1
1,2,9004999,0,0,323180,556000,4750000,99000000,240000,385570000,0,17108000,0,0,1153846,2,1
3,1,2442941,0,0,323180,0,0,77000000,0,0,0,518000,0,0,323180,1,1
2,1,0,0,0,0,0,0,80000000,0,0,0,112000,0,0,0,1,1
2,1,0,0,0,0,0,4750000,80000000,0,0,0,11552000,1500000,0,0,1,1
1,1,0,0,0,323180,0,4750000,99000000,0,0,0,552000,0,0,323180,1,1
1,1,1445350,0,0,60000,60000,0,99000000,0,2950656,0,218000,0,0,0,1,1
3,4,2060058,0,0,760000,1658017,7286500,77000000,21612000,249490475,0,5931000,0,0,1162041,4,1
2,1,0,0,0,726360,403180,2375000,80000000,0,0,0,0,0,0,323180,1,1
3,1,0,0,0,363180,40000,32176500,77000000,0,0,0,12565000,5000000,0,323180,1,1
2,1,300000,0,0,0,90000,0,80000000,52918000,0,0,2172000,0,13768818,13978818,0,0
2,1,186666,0,30166,472610,186666,2375000,80000000,0,1012667,0,29405000,21019386,0,502776,1,1
3,1,0,0,0,323180,0,950000,77000000,1320000,0,0,0,0,0,323180,1,1
3,1,1557630,0,0,0,528039,0,77000000,13880000,9500000,0,239000,0,0,1029591,0,0
2,3,3867873,0,0,200000,1281900,4275000,80000000,2395000,0,0,2388000,830000,0,1501100,3,1
3,2,1516667,0,0,828590,0,0,77000000,0,261692163,0,48969000,0,0,828590,2,1
3,2,261831,0,37082,1078323,324062,0,77000000,6000000,482554501,0,52590000,0,0,20693731,0,0
3,1,0,0,4083,506730,0,32727500,77000000,0,0,0,23116000,14650000,0,510813,1,1
3,1,0,0,0,0,0,1710000,77000000,0,0,0,0,0,0,0,1,1
3,2,0,2058334,0,0,0,29013950,77000000,22911000,210000000,0,7915200,700000,0,0,2,1
3,1,0,0,0,258540,0,0,77000000,0,1855920,0,192000,0,0,258540,1,1
3,3,1668000,0,0,200000,200000,89775000,77000000,41000000,95860000,0,34095000,2790000,0,0,3,1
3,4,2729664,0,0,820000,1272475,4550500,77000000,29607000,511922500,0,4063000,0,0,981525,4,1
3,1,0,0,0,0,0,0,77000000,0,0,0,1472000,0,0,0,1,1
1,1,1778530,0,0,60000,85000,2504200,99000000,0,0,0,10701420,0,0,0,1,1
2,1,0,0,0,19680,0,0,80000000,0,0,0,257000,0,0,19680,1,1
2,2,0,0,0,0,0,0,80000000,0,0,0,595000,0,0,0,2,1
3,3,766667,0,0,383180,60000,7926800,77000000,0,0,0,5104140,0,0,323180,3,1
3,1,0,0,0,0,0,9500000,77000000,0,0,0,6122000,0,0,0,1,1
1,1,2727883,1708334,0,522030,0,2504200,99000000,0,233182000,22182000,5705000,0,0,522030,1,1
3,1,0,0,0,0,0,57000000,77000000,0,124155872,0,22605000,18378000,0,0,1,1
1,1,0,50000,0,323180,50000,0,99000000,8510000,0,0,20499000,0,0,323180,1,1
3,1,3966667,0,0,0,0,0,77000000,0,0,0,6120000,0,0,0,1,1
2,1,0,0,0,323180,0,0,80000000,0,0,0,168000,0,0,323180,1,1
3,1,0,0,0,0,0,950000,77000000,5658000,0,0,192000,0,0,0,1,1
2,2,10685222,0,0,383180,60000,14441900,80000000,0,0,0,0,0,0,323180,2,1
1,1,3300000,0,0,535440,0,2850000,99000000,9162000,1039500,0,191000,0,0,535440,1,1
1,2,3913380,283333,0,40000,210176,30007650,99000000,0,0,0,12379000,6430000,0,343204,2,1
3,1,11132247,6925000,0,673320,84299,56500000,77000000,40000000,487000000,0,636000,0,0,870019,0,0
3,2,76666,0,0,286580,223000,46300000,77000000,0,0,0,1960000,1100000,0,140246,2,1
3,1,7988239,1025000,0,921843,32500,256900000,77000000,11460000,1042901409,0,33250000,0,160853,1158529,0,0
1,1,166667,0,0,0,166667,1472500,99000000,0,0,0,321000,0,0,0,1,1
3,3,11023535,0,0,0,309007,9879050,77000000,8640000,66629013,0,48121690,3600000,0,591993,3,1
3,1,0,2275000,0,0,0,0,77000000,0,124300000,0,69842000,34090562,0,0,1,1
1,1,0,0,0,403180,403180,4750000,99000000,3800000,950000,0,6802000,4270000,0,0,1,1
1,1,16667,0,0,353180,46667,0,99000000,0,0,0,6860000,1380000,0,323180,1,1
2,1,6164673,750000,0,646230,0,4750000,80000000,0,119000000,0,4263000,0,0,646230,1,1
3,1,0,0,0,0,0,950000,77000000,0,0,0,0,0,0,0,1,1
3,1,0,0,0,701700,380000,2375000,77000000,0,0,0,9638000,0,0,321700,1,1
2,7,4460000,0,0,6795,1618000,0,80000000,1000000,9554810,0,2208000,1340000,0,2848795,0,0
1,2,3616667,0,0,60000,60000,0,99000000,16506000,38000000,0,3279000,1220000,0,0,2,1
2,2,0,0,0,380000,380000,3800000,80000000,0,1000000,1000000,2041000,0,0,0,2,1
2,1,35152431,533333,233333,429340,0,0,80000000,0,1107915100,0,244000,0,0,429340,1,1
1,2,11200438,5228260,633333,2294080,260978,0,99000000,0,3420169300,0,215000,0,0,2436362,0,0
2,1,3572522,0,0,323180,0,4275000,80000000,0,0,0,543000,0,0,323180,1,1
1,2,3450000,0,0,489760,403180,0,99000000,0,165000000,0,9359000,1350000,0,86580,2,1
3,1,0,0,0,323180,0,0,77000000,0,0,0,1000000,1000000,0,323180,1,1
2,1,17481359,0,0,323180,0,0,80000000,0,729067349,0,137000,0,0,323180,1,1
1,1,2080000,725000,0,323180,0,7714000,99000000,7922000,228061125,0,454000,0,0,323180,1,1
3,1,0,0,0,0,0,5415000,77000000,0,262133699,0,715000,0,0,0,1,1
3,1,6430050,0,0,0,0,3630900,77000000,9790000,4806054,0,18870000,6050000,0,0,1,1
3,1,0,0,0,0,0,0,77000000,0,0,0,1503000,0,0,0,1,1
3,2,0,0,0,100000,100000,9500000,77000000,0,0,0,858000,160000,0,0,2,1
3,2,699400,0,0,380000,589820,1615000,77000000,0,0,0,0,0,0,489580,2,1
3,1,0,0,0,307500,0,9500000,77000000,0,0,0,367000,0,0,307500,1,1
